54,5,16
54,10,16
52,3,16
55,1,16
55,7,16
54,6,16
51,2,16
54,6,16
52,2,16
54,1,16
55,1,16
55,1,16
55,5,16
55,6,16
52,5,16
52,2,16
55,8,16
55,2,16
55,8,16
53,4,16
53,4,16
54,3,16
53,2,16
54,5,16
54,6,16
53,10,16
54,6,16
